瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),嚼档(%),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困),款屈(款屈距绢),矫沥(10m),泅惑锅龋(惫郴侥),瘤搁柯档(∑C)
192,柳林,2020-09-08 04:00,22.1,,83,,,,3,,1000,,20.3
192,柳林,2020-09-08 05:00,22,,85,,,,4,,991,,20.5
192,柳林,2020-09-08 06:00,22.2,,84,,,,4,,1067,,20.5
192,柳林,2020-09-08 07:00,22.5,,82,0,.09,,5,,1228,,20.9
192,柳林,2020-09-08 08:00,23.7,,77,.9,.62,,3,,1131,,22.8
192,柳林,2020-09-08 09:00,24.5,,76,1,1.35,,5,,1128,,25.9
192,柳林,2020-09-08 10:00,25.9,,72,1,1.96,,4,,924,,29.2
192,柳林,2020-09-08 11:00,26.9,,69,.9,2.36,,8,,919,,31.2
192,柳林,2020-09-08 12:00,27.5,,66,.4,1.81,,5,,1121,,31.5
192,柳林,2020-09-08 13:00,26.8,0,69,.7,2.23,,6,,1040,,30.6
192,柳林,2020-09-08 14:00,28.5,,62,.9,2.54,,6,,1159,,32.5
192,柳林,2020-09-08 15:00,27.5,,68,.6,1.62,,7,,1210,,30.2
192,柳林,2020-09-08 16:00,26.3,.5,82,.5,.95,,3,,716,,29
192,柳林,2020-09-08 17:00,26.5,,74,1,1.13,,4,,1056,,27.8
192,柳林,2020-09-08 18:00,25.7,,78,.6,.49,,8,,947,,26.7
192,柳林,2020-09-08 19:00,24.7,,81,0,.1,,8,,823,,25.3
192,柳林,2020-09-08 20:00,24.3,,82,,,,6,,757,,24.3
192,柳林,2020-09-08 21:00,23.3,,89,,,,2,,546,,23.6
192,柳林,2020-09-08 22:00,23.6,,85,,,,2,,548,,23.2
192,柳林,2020-09-08 23:00,23.6,,85,,,,4,,533,,23
192,柳林,2020-09-09 00:00,21.6,,94,,,,1,,231,,22.6
192,柳林,2020-09-09 01:00,21.1,,96,,,,5,,165,,22.3
192,柳林,2020-09-09 02:00,20.7,,96,,,,3,,140,,21.8
192,柳林,2020-09-09 03:00,20.6,,96,,,,5,,195,,21.7
192,柳林,2020-09-09 04:00,20.3,,96,,,,4,,133,,21.6
192,柳林,2020-09-09 05:00,20.7,,97,,,,5,,90,,21.7
192,柳林,2020-09-09 06:00,20.7,,97,,,,3,,125,,22.1
192,柳林,2020-09-09 07:00,21.1,0,96,0,0,,10,,184,,22.3
192,柳林,2020-09-09 08:00,18.6,9.8,93,0,.02,,6,,716,,21.1
192,柳林,2020-09-09 09:00,19.6,.9,96,0,.22,,9,,652,,22
192,柳林,2020-09-09 10:00,21.5,,88,.5,1.32,,6,,1528,,26.8
192,柳林,2020-09-09 11:00,23.4,,81,.8,2.21,,,,1921,,29.9
192,柳林,2020-09-09 12:00,25.5,,69,.9,2.78,,,,1938,,32.1
192,柳林,2020-09-09 13:00,26.1,,68,1,2.71,,,,1979,,32.2
192,柳林,2020-09-09 14:00,25.6,,66,.6,1.91,,,,2000,,30.2
192,柳林,2020-09-09 15:00,25.5,,72,.2,1.15,,10,,1973,,28.8
192,柳林,2020-09-09 16:00,25.5,,68,1,1.25,,8,,1989,,28.3
192,柳林,2020-09-09 17:00,26.1,,63,1,1.26,,6,,1997,,27.2
192,柳林,2020-09-09 18:00,24.5,,73,.8,.49,,3,,1991,,25.8
192,柳林,2020-09-09 19:00,23.2,,81,0,.04,,5,,1919,,24.3
192,柳林,2020-09-09 20:00,23.2,,85,,,,7,,1644,,23.7
192,柳林,2020-09-09 21:00,22.7,,87,,,,7,,1356,,23.2
192,柳林,2020-09-09 22:00,21.2,,93,,,,8,,787,,22.7
192,柳林,2020-09-09 23:00,21.5,.1,94,,,,7,,698,,22.8
192,柳林,2020-09-10 00:00,21.2,,95,,,,6,,460,,22.7
192,柳林,2020-09-10 01:00,21.2,1.7,97,,,,9,,396,,22.5
192,柳林,2020-09-10 02:00,21.2,1.2,97,,,,3,,237,,22.6
192,柳林,2020-09-10 03:00,20,7.6,96,,,,8,,1361,,21.8
192,柳林,2020-09-10 04:00,19.8,0,96,,,,3,,1933,,21.7
192,柳林,2020-09-10 05:00,20.1,0,96,,,,8,,815,,21.7
192,柳林,2020-09-10 06:00,19.8,,96,,,,9,,668,,21.5
192,柳林,2020-09-10 07:00,19.9,,96,0,.11,,7,,961,,21.6
192,柳林,2020-09-10 08:00,20.7,,92,.2,.51,,7,,1324,,23.4
192,柳林,2020-09-10 09:00,21.2,,90,.2,.86,,8,,1673,,24.8
192,柳林,2020-09-10 10:00,23.2,,82,.8,1.81,,8,,1826,,29.8
192,柳林,2020-09-10 11:00,24.4,,78,1,2.44,,6,,1601,,33
192,柳林,2020-09-10 12:00,25.9,,70,.7,2.37,,7,,1900,,33.7
192,柳林,2020-09-10 13:00,26.6,,63,.8,2.5,,7,,1957,,34.5
192,柳林,2020-09-10 14:00,27.6,,62,1,2.64,,7,,1981,,33.2
192,柳林,2020-09-10 15:00,28.2,,49,1,2.66,,,,1997,,32.7
192,柳林,2020-09-10 16:00,27.2,,60,1,1.31,,7,,1941,,29.9
192,柳林,2020-09-10 17:00,26.7,,65,.9,1.03,,7,,1906,,28.3
192,柳林,2020-09-10 18:00,24.6,,80,.3,.31,,7,,1494,,26.7
192,柳林,2020-09-10 19:00,22.7,,90,0,.03,,9,,841,,25.2
192,柳林,2020-09-10 20:00,22.3,,92,,,,8,,845,,24.1
192,柳林,2020-09-10 21:00,22.3,,92,,,,10,,893,,23.7
192,柳林,2020-09-10 22:00,21.6,,93,,,,10,,1050,,23.3
192,柳林,2020-09-10 23:00,22.1,,88,,,,10,,1722,,23.1
192,柳林,2020-09-11 00:00,21.2,,90,,,,10,,1514,,22.7
192,柳林,2020-09-11 01:00,20.7,,93,,,,10,,1115,,22.5
192,柳林,2020-09-11 02:00,20.7,,91,,,,10,,1309,,22.2
192,柳林,2020-09-11 03:00,20.3,,93,,,,10,,1064,,22.1
192,柳林,2020-09-11 04:00,20.2,,93,,,,10,,1054,,21.8
192,柳林,2020-09-11 05:00,20,,94,,,,10,,888,,21.7
192,柳林,2020-09-11 06:00,19.8,,95,,,,10,,858,,21.7
192,柳林,2020-09-11 07:00,20.7,0,89,0,0,,10,,1175,,21.7
192,柳林,2020-09-11 08:00,21,.1,92,0,.1,,10,,845,,22.2
192,柳林,2020-09-11 09:00,21.6,,88,0,.36,,10,,1092,,23.2
192,柳林,2020-09-11 10:00,22,,88,0,.47,,10,,1077,,24.2
192,柳林,2020-09-11 11:00,22.7,.1,83,0,.73,,10,,959,,25.5
192,柳林,2020-09-11 12:00,23.3,0,78,0,.72,,10,,1295,,25.6
192,柳林,2020-09-11 13:00,25.4,,71,.1,1.65,,10,,1641,,29
192,柳林,2020-09-11 14:00,26.3,,70,.5,1.69,,8,,1574,,29.2
192,柳林,2020-09-11 15:00,25.1,,75,0,.51,,10,,1514,,26.7
192,柳林,2020-09-11 16:00,24.7,,77,0,.38,,10,,1211,,26.1
192,柳林,2020-09-11 17:00,24.1,,81,0,.2,,10,,1014,,25.2
192,柳林,2020-09-11 18:00,22.5,0,90,0,.01,,10,,585,,24.2
192,柳林,2020-09-11 19:00,21.8,,92,0,0,,10,,727,,23.6
192,柳林,2020-09-11 20:00,21.3,.1,93,,,,10,,742,,23.1
192,柳林,2020-09-11 21:00,21.2,.5,95,,,,10,,458,,22.7
192,柳林,2020-09-11 22:00,21,.7,95,,,,10,,467,,22.6
192,柳林,2020-09-11 23:00,20.7,.9,95,,,,10,,502,,22.3
192,柳林,2020-09-12 00:00,20.6,.9,94,,,,10,,986,,22.1
192,柳林,2020-09-12 01:00,20.2,1,94,,,,10,,387,,21.8
192,柳林,2020-09-12 02:00,19.7,1.4,95,,,,10,,1161,,21.7
192,柳林,2020-09-12 03:00,19.5,,94,,,,10,,1900,,21.3
192,柳林,2020-09-12 04:00,19.5,,93,,,,10,,1992,,21.3
192,柳林,2020-09-12 05:00,19.1,,94,,,,8,,1594,,21.2
192,柳林,2020-09-12 06:00,18.8,,91,,,,9,,2000,,20.7
192,柳林,2020-09-12 07:00,19.3,,88,0,.06,,7,,2000,,20.7
192,柳林,2020-09-12 08:00,20.2,,84,.5,.48,,6,,2000,,22.3
192,柳林,2020-09-12 09:00,21.3,,79,.4,1.02,,7,,2000,,24.2
192,柳林,2020-09-12 10:00,22,,79,0,.91,,9,,2000,,24.6
192,柳林,2020-09-12 11:00,22.8,,74,0,1.38,,9,,2000,,26.5
192,柳林,2020-09-12 12:00,23.5,,72,0,1.44,,8,,2000,,27.3
192,柳林,2020-09-12 13:00,24.3,,69,.5,1.91,,10,,2000,,28.9
192,柳林,2020-09-12 14:00,23.8,,72,.2,1.37,,10,,2000,,27.6
192,柳林,2020-09-12 15:00,23.1,,75,0,.53,,4,,2000,,25.7
192,柳林,2020-09-12 16:00,22.7,,76,0,.49,,8,,2000,,25
192,柳林,2020-09-12 17:00,22.5,,78,0,.27,,9,,2000,,24.3
192,柳林,2020-09-12 18:00,21.7,,80,0,.08,,6,,2000,,23.2
192,柳林,2020-09-12 19:00,21.3,,82,0,.01,,6,,2000,,22.7
192,柳林,2020-09-12 20:00,21.1,,85,,,,7,,2000,,22.5
192,柳林,2020-09-12 21:00,20.7,,86,,,,1,,2000,,22.1
192,柳林,2020-09-12 22:00,20.8,,83,,,,4,,2000,,21.9
192,柳林,2020-09-12 23:00,20.6,,83,,,,9,,2000,,21.7
192,柳林,2020-09-13 00:00,20.6,,82,,,,8,,2000,,21.7
192,柳林,2020-09-13 01:00,19.5,,91,,,,7,,2000,,21.3
192,柳林,2020-09-13 02:00,18.8,,93,,,,8,,2000,,20.7
192,柳林,2020-09-13 03:00,18.5,,95,,,,8,,1996,,20.3
192,柳林,2020-09-13 04:00,18.6,,94,,,,8,,2000,,20.6
192,柳林,2020-09-13 05:00,18.7,,95,,,,7,,2000,,20.7
192,柳林,2020-09-13 06:00,19.1,,94,,,,6,,2000,,20.7
192,柳林,2020-09-13 07:00,18.8,.2,94,0,.01,,2,,721,,20.7
192,柳林,2020-09-13 08:00,19.1,0,92,0,.19,,0,,2000,,21.6
192,柳林,2020-09-13 09:00,19.6,.2,92,0,.52,,9,,1992,,23.1
192,柳林,2020-09-13 10:00,20.2,,84,0,.68,,10,,2000,,23.7
192,柳林,2020-09-13 11:00,21.3,,79,.1,1.25,,10,,2000,,26.7
192,柳林,2020-09-13 12:00,22.3,,74,.2,1.62,,10,,1997,,27.3
192,柳林,2020-09-13 13:00,21.8,,75,0,1.2,,10,,1859,,27.6
192,柳林,2020-09-13 14:00,22.9,,73,.4,1.54,,9,,2000,,28.7
192,柳林,2020-09-13 15:00,23.2,,74,.1,1.21,,9,,2000,,28.2
192,柳林,2020-09-13 16:00,23.2,,74,.2,1.05,,9,,2000,,27.3
192,柳林,2020-09-13 17:00,22.1,,78,0,.36,,9,,2000,,25.2
192,柳林,2020-09-13 18:00,21.7,,82,0,.2,,8,,2000,,24.2
192,柳林,2020-09-13 19:00,21,,87,0,.03,,7,,2000,,23.2
192,柳林,2020-09-13 20:00,20.7,,90,,,,8,,1974,,22.7
192,柳林,2020-09-13 21:00,20,,91,,,,5,,1955,,22.2
192,柳林,2020-09-13 22:00,19.2,,95,,,,7,,1275,,21.5
192,柳林,2020-09-13 23:00,19.7,,93,,,,7,,1649,,21.7
192,柳林,2020-09-14 00:00,19.6,,92,,,,9,,1641,,21.7
192,柳林,2020-09-14 01:00,19.6,,93,,,,9,,1700,,21.7
192,柳林,2020-09-14 02:00,19.3,,94,,,,8,,1489,,21.3
192,柳林,2020-09-14 03:00,19.2,,95,,,,8,,1029,,21.2
192,柳林,2020-09-14 04:00,19.3,,96,,,,8,,993,,21.2
192,柳林,2020-09-14 05:00,19.4,,94,,,,8,,1369,,21.2
192,柳林,2020-09-14 06:00,19.4,,93,,,,9,,1478,,21.2
192,柳林,2020-09-14 07:00,19.3,,95,.1,.12,,1,,1012,,20.8
192,柳林,2020-09-14 08:00,20.2,,91,.1,.4,,1,,1215,,22.3
192,柳林,2020-09-14 09:00,21.5,,85,.4,.79,,4,,1714,,24.6
192,柳林,2020-09-14 10:00,23,,77,.8,1.7,,4,,1983,,28.7
192,柳林,2020-09-14 11:00,24.7,,64,1,2.76,,3,,1999,,33.3
192,柳林,2020-09-14 12:00,25.8,,62,1,3.2,,3,,1988,,35.1
192,柳林,2020-09-14 13:00,26.9,,54,1,3.25,,5,,2000,,35.7
192,柳林,2020-09-14 14:00,27.1,,53,1,2.68,,6,,2000,,33.4
192,柳林,2020-09-14 15:00,25.7,,64,.5,1.5,,7,,1994,,30.1
192,柳林,2020-09-14 16:00,26.1,,66,.6,1.04,,6,,1987,,28.7
192,柳林,2020-09-14 17:00,25,,71,0,.46,,7,,1983,,26.9
192,柳林,2020-09-14 18:00,24.3,,75,.3,.44,,7,,1997,,25.8
192,柳林,2020-09-14 19:00,23.1,,81,0,.02,,4,,1971,,24
192,柳林,2020-09-14 20:00,21.3,,91,,,,5,,1473,,23.2
192,柳林,2020-09-14 21:00,20.7,,93,,,,7,,1073,,22.5
192,柳林,2020-09-14 22:00,20.2,,96,,,,5,,867,,21.7
192,柳林,2020-09-14 23:00,19.8,,96,,,,7,,573,,21.3
192,柳林,2020-09-15 00:00,19.8,,97,,,,8,,617,,21.3
192,柳林,2020-09-15 01:00,20,,96,,,,9,,1223,,21.2
192,柳林,2020-09-15 02:00,19.3,,96,,,,9,,685,,20.8
192,柳林,2020-09-15 03:00,19.5,,96,,,,10,,1364,,20.9
192,柳林,2020-09-15 04:00,19.2,,94,,,,10,,1096,,21
192,柳林,2020-09-15 05:00,18.7,,96,,,,10,,1114,,20.7
192,柳林,2020-09-15 06:00,18.3,,97,,,,8,,1064,,20.2
192,柳林,2020-09-15 07:00,18.6,,97,.1,.08,,7,,1422,,20.1
192,柳林,2020-09-15 08:00,21,,88,1,.67,,5,,1857,,22.4
192,柳林,2020-09-15 09:00,22.6,,80,1,1.38,,2,,1999,,27
192,柳林,2020-09-15 10:00,25,,68,1,2.06,,2,,1924,,30.3
192,柳林,2020-09-15 11:00,26.4,,64,1,2.56,,3,,1828,,32.8
192,柳林,2020-09-15 12:00,27.1,,56,1,2.98,,5,,1903,,34.5
192,柳林,2020-09-15 13:00,27.1,,59,.7,2.42,,5,,1971,,32.4
192,柳林,2020-09-15 14:00,27.3,,59,.8,1.78,,8,,1964,,30.9
192,柳林,2020-09-15 15:00,28.1,,57,1,2.31,,8,,2000,,31.8
192,柳林,2020-09-15 16:00,26.6,,60,1,1.3,,9,,2000,,29
192,柳林,2020-09-15 17:00,25.7,,65,1,.94,,8,,1997,,27.5
192,柳林,2020-09-15 18:00,24.2,,73,.2,.27,,6,,1997,,25.6
192,柳林,2020-09-15 19:00,23.1,,78,0,.03,,10,,1999,,24.2
192,柳林,2020-09-15 20:00,21.9,,86,,,,9,,1990,,23.5
192,柳林,2020-09-15 21:00,21.5,,88,,,,10,,1988,,23.2
192,柳林,2020-09-15 22:00,21.3,,90,,,,8,,1925,,22.7
192,柳林,2020-09-15 23:00,20.7,,93,,,,10,,1701,,22.6
192,柳林,2020-09-16 00:00,20.7,,93,,,,9,,1805,,22.2
192,柳林,2020-09-16 01:00,20.3,,94,,,,6,,1549,,22.1
192,柳林,2020-09-16 02:00,20.2,,94,,,,10,,1929,,22
192,柳林,2020-09-16 03:00,20.2,,94,,,,10,,1786,,22
192,柳林,2020-09-16 04:00,20.2,,94,,,,9,,1738,,21.8
192,柳林,2020-09-16 05:00,20.1,.8,96,,,,10,,449,,21.7
192,柳林,2020-09-16 06:00,20,1,96,,,,10,,1157,,21.7
192,柳林,2020-09-16 07:00,20.1,,94,0,.03,,5,,1982,,21.8
192,柳林,2020-09-16 08:00,20.3,,92,0,.2,,5,,1987,,22.5
192,柳林,2020-09-16 09:00,21,,89,0,.48,,10,,2000,,23.7
192,柳林,2020-09-16 10:00,21.7,,88,0,.64,,9,,2000,,24.7
192,柳林,2020-09-16 11:00,21.4,,87,0,.34,,10,,1983,,24.1
192,柳林,2020-09-16 12:00,21.5,,89,0,.72,,10,,2000,,25.7
192,柳林,2020-09-16 13:00,22.1,,87,0,.58,,10,,1950,,25.7
192,柳林,2020-09-16 14:00,22.7,,84,0,1.13,,8,,2000,,27.5
192,柳林,2020-09-16 15:00,22.8,,85,0,.59,,8,,1998,,26.3
192,柳林,2020-09-16 16:00,22.7,,89,0,.36,,9,,1855,,25.3
192,柳林,2020-09-16 17:00,22.8,,86,.1,.53,,10,,1988,,25.5
192,柳林,2020-09-16 18:00,22.7,,89,0,.25,,5,,1738,,24.7
192,柳林,2020-09-16 19:00,22.1,,94,0,.01,,7,,1034,,24.1
192,柳林,2020-09-16 20:00,21.9,,94,,,,7,,879,,23.6
192,柳林,2020-09-16 21:00,21.8,,95,,,,9,,898,,23.2
192,柳林,2020-09-16 22:00,21.5,,96,,,,9,,836,,22.9
192,柳林,2020-09-16 23:00,21.7,,95,,,,6,,892,,22.8
192,柳林,2020-09-17 00:00,21,,96,,,,7,,549,,22.3
192,柳林,2020-09-17 01:00,20.7,,97,,,,6,,359,,21.8
192,柳林,2020-09-17 02:00,21,,97,,,,7,,562,,22.2
192,柳林,2020-09-17 03:00,20.8,,97,,,,9,,402,,22.1
192,柳林,2020-09-17 04:00,20.7,,97,,,,9,,470,,21.8
192,柳林,2020-09-17 05:00,20.6,,98,,,,10,,363,,21.7
192,柳林,2020-09-17 06:00,20.8,,98,,,,10,,472,,22
192,柳林,2020-09-17 07:00,21,,97,0,.01,,10,,631,,22.2
192,柳林,2020-09-17 08:00,20.8,0,96,0,.06,,10,,916,,22.3
192,柳林,2020-09-17 09:00,21.5,.2,96,0,.16,,10,,661,,22.7
192,柳林,2020-09-17 10:00,21.6,.2,93,0,.46,,10,,1098,,23.8
192,柳林,2020-09-17 11:00,22.1,.5,91,0,.71,,10,,1181,,25.3
192,柳林,2020-09-17 12:00,22.9,0,87,0,1.1,,10,,1609,,27.2
192,柳林,2020-09-17 13:00,22.8,0,85,0,.61,,10,,1679,,26
192,柳林,2020-09-17 14:00,23.3,0,72,.1,1.05,,10,,1984,,26.8
192,柳林,2020-09-17 15:00,22.6,,75,0,.64,,10,,1770,,25.8
192,柳林,2020-09-17 16:00,21,.3,90,0,.3,,10,,838,,24.5
192,柳林,2020-09-17 17:00,20.5,.2,92,0,.24,,10,,1110,,23.8
192,柳林,2020-09-17 18:00,20.1,.3,94,0,.08,,10,,773,,23
192,柳林,2020-09-17 19:00,19.5,.4,95,0,0,,10,,402,,22.3
192,柳林,2020-09-17 20:00,18.5,.1,96,,,,10,,675,,21.7
192,柳林,2020-09-17 21:00,18.2,.2,97,,,,10,,377,,21.2
192,柳林,2020-09-17 22:00,18.3,.4,97,,,,10,,310,,21.1
192,柳林,2020-09-17 23:00,18.2,.4,97,,,,10,,467,,21.1
192,柳林,2020-09-18 00:00,18.2,.5,97,,,,10,,261,,20.8
192,柳林,2020-09-18 01:00,18.2,.1,98,,,,10,,289,,20.7
192,柳林,2020-09-18 02:00,18.3,,98,,,,8,,275,,20.8
192,柳林,2020-09-18 03:00,18.6,.1,97,,,,10,,290,,20.8
192,柳林,2020-09-18 04:00,18.5,.2,97,,,,8,,298,,20.7
192,柳林,2020-09-18 05:00,18.4,.2,98,,,,10,,259,,20.6
192,柳林,2020-09-18 06:00,18.3,.3,94,,,,10,,1257,,20.3
192,柳林,2020-09-18 07:00,17.9,.1,94,0,.02,,9,,1813,,20.2
192,柳林,2020-09-18 08:00,18.2,.1,94,0,.19,,10,,1435,,20.8
192,柳林,2020-09-18 09:00,18.2,,90,0,.56,,10,,1997,,22.3
192,柳林,2020-09-18 10:00,18.7,0,89,0,.56,,10,,1974,,22.6
192,柳林,2020-09-18 11:00,20.2,0,84,0,.96,,10,,1991,,24.2
192,柳林,2020-09-18 12:00,20.5,,75,0,1.04,,10,,2000,,24.7
192,柳林,2020-09-18 13:00,21.7,,71,.4,1.83,,8,,2000,,27.1
192,柳林,2020-09-18 14:00,22.3,,73,.2,1.34,,9,,2000,,26.8
192,柳林,2020-09-18 15:00,22.7,,71,.4,1.12,,8,,2000,,26.2
192,柳林,2020-09-18 16:00,22.6,,71,.1,.65,,9,,2000,,25.1
192,柳林,2020-09-18 17:00,22.6,,70,.4,.66,,9,,2000,,24.6
192,柳林,2020-09-18 18:00,21.3,,79,.2,.33,,9,,2000,,23.5
192,柳林,2020-09-18 19:00,19.1,,92,0,.03,,8,,2000,,21.7
192,柳林,2020-09-18 20:00,17.9,,95,,,,8,,1732,,20.2
192,柳林,2020-09-18 21:00,17,,97,,,,7,,1071,,19.1
192,柳林,2020-09-18 22:00,16.1,,97,,,,4,,1221,,18.2
192,柳林,2020-09-18 23:00,15.6,,98,,,,0,,1182,,17.6
192,柳林,2020-09-19 00:00,14.9,,98,,,,5,,772,,17
192,柳林,2020-09-19 01:00,14.1,,98,,,,0,,775,,16.6
192,柳林,2020-09-19 02:00,13.6,,98,,,,0,,780,,16.5
192,柳林,2020-09-19 03:00,12.6,,98,,,,4,,1133,,15.8
192,柳林,2020-09-19 04:00,12,,98,,,,6,,1174,,15.1
192,柳林,2020-09-19 05:00,11.7,,98,,,,5,,1866,,14.7
192,柳林,2020-09-19 06:00,11.3,,98,,,,5,,1696,,14.3
192,柳林,2020-09-19 07:00,11.6,,98,.1,.06,,0,,1890,,14.8
192,柳林,2020-09-19 08:00,14.7,,96,1,.73,,1,,2000,,17
192,柳林,2020-09-19 09:00,17.2,,80,1,1.51,,1,,2000,,22.6
192,柳林,2020-09-19 10:00,19.5,,69,1,2.14,,6,,1995,,26.7
192,柳林,2020-09-19 11:00,21.9,,60,1,2.48,,7,,2000,,29.1
192,柳林,2020-09-19 12:00,23.8,,56,1,2.78,,4,,2000,,30.5
192,柳林,2020-09-19 13:00,25.7,,42,1,2.6,,7,,2000,,31.1
192,柳林,2020-09-19 14:00,26.1,,41,1,2.49,,8,,2000,,30.1
192,柳林,2020-09-19 15:00,25.5,,46,1,1.55,,9,,2000,,27.7
192,柳林,2020-09-19 16:00,25.2,,47,1,1.33,,8,,2000,,26.3
192,柳林,2020-09-19 17:00,24.6,,50,.3,.65,,9,,2000,,24.7
192,柳林,2020-09-19 18:00,23.5,,57,.7,.49,,6,,2000,,23
192,柳林,2020-09-19 19:00,20.8,,70,0,.03,,3,,2000,,21.1
192,柳林,2020-09-19 20:00,19.8,,76,,,,4,,2000,,20
192,柳林,2020-09-19 21:00,20.1,,66,,,,3,,2000,,19.3
192,柳林,2020-09-19 22:00,17.3,,87,,,,4,,2000,,18.7
192,柳林,2020-09-19 23:00,16.1,,92,,,,0,,1997,,17.8
192,柳林,2020-09-20 00:00,14.6,,95,,,,0,,1354,,16.7
192,柳林,2020-09-20 01:00,14,,96,,,,0,,997,,16
192,柳林,2020-09-20 02:00,13.1,,96,,,,0,,1661,,15.3
192,柳林,2020-09-20 03:00,12.6,,97,,,,0,,1706,,14.7
192,柳林,2020-09-20 04:00,12,,97,,,,0,,1938,,14.3
192,柳林,2020-09-20 05:00,11.5,,96,,,,0,,709,,13.8
192,柳林,2020-09-20 06:00,10.8,,97,,,,0,,1165,,13.5
192,柳林,2020-09-20 07:00,11.8,,98,0,.06,,0,,1509,,13.6
192,柳林,2020-09-20 08:00,15.5,,90,1,.63,,0,,1951,,16.3
192,柳林,2020-09-20 09:00,18.2,,71,1,1.48,,0,,2000,,22.3
192,柳林,2020-09-20 10:00,20.5,,61,1,2.19,,0,,1957,,27.2
192,柳林,2020-09-20 11:00,23.2,,47,1,2.69,,0,,1993,,30.1
192,柳林,2020-09-20 12:00,24.7,,45,1,2.97,,1,,1994,,32
192,柳林,2020-09-20 13:00,26,,33,1,3.07,,1,,2000,,31.8
192,柳林,2020-09-20 14:00,26.3,,33,1,2.93,,0,,2000,,29.6
192,柳林,2020-09-20 15:00,26.6,,36,1,2.52,,0,,2000,,28
192,柳林,2020-09-20 16:00,26.3,,36,1,1.94,,0,,2000,,25.7
192,柳林,2020-09-20 17:00,25.6,,39,1,1.19,,0,,2000,,23.8
192,柳林,2020-09-20 18:00,23,,51,.7,.41,,0,,2000,,22.2
192,柳林,2020-09-20 19:00,18.6,,71,0,.01,,0,,2000,,20.2
192,柳林,2020-09-20 20:00,17.2,,78,,,,0,,2000,,18.8
192,柳林,2020-09-20 21:00,16.1,,84,,,,0,,2000,,17.8
192,柳林,2020-09-20 22:00,15.2,,90,,,,0,,1998,,17.2
192,柳林,2020-09-20 23:00,14.3,,92,,,,0,,1979,,16.6
192,柳林,2020-09-21 00:00,13.6,,93,,,,0,,1839,,16.1
192,柳林,2020-09-21 01:00,13.8,,93,,,,0,,1997,,15.6
192,柳林,2020-09-21 02:00,12.8,,94,,,,0,,1645,,15.1
192,柳林,2020-09-21 03:00,12.3,,95,,,,0,,1265,,14.6
192,柳林,2020-09-21 04:00,11.9,,96,,,,0,,1030,,14.3
192,柳林,2020-09-21 05:00,11.3,,96,,,,0,,1134,,13.8
192,柳林,2020-09-21 06:00,11.4,,96,,,,0,,1540,,13.6
192,柳林,2020-09-21 07:00,11.9,,97,0,.06,,0,,1657,,13.6
192,柳林,2020-09-21 08:00,15.3,,91,1,.69,,2,,1918,,16.5
192,柳林,2020-09-21 09:00,17.7,,72,1,1.45,,6,,1960,,22.3
192,柳林,2020-09-21 10:00,19.4,,68,1,1.86,,7,,2000,,25.8
192,柳林,2020-09-21 11:00,21.8,,58,1,2.41,,8,,2000,,28.5
192,柳林,2020-09-21 12:00,22.7,,45,.9,2.62,,8,,1995,,28.8
192,柳林,2020-09-21 13:00,23.4,,36,1,2.76,,6,,1994,,29.5
192,柳林,2020-09-21 14:00,23.1,,44,.9,1.99,,8,,2000,,27.1
192,柳林,2020-09-21 15:00,24.1,,38,1,2.39,,0,,1991,,26.4
192,柳林,2020-09-21 16:00,24.3,,35,1,1.96,,0,,2000,,24.3
192,柳林,2020-09-21 17:00,23.7,,40,1,1.24,,0,,2000,,22.7
192,柳林,2020-09-21 18:00,21.3,,50,.7,.42,,0,,2000,,21
192,柳林,2020-09-21 19:00,17.3,,74,0,.01,,4,,2000,,19.1
192,柳林,2020-09-21 20:00,15.4,,84,,,,1,,1954,,17.8
192,柳林,2020-09-21 21:00,15.3,,87,,,,7,,2000,,17.6
192,柳林,2020-09-21 22:00,15.1,,86,,,,9,,2000,,17.6
192,柳林,2020-09-21 23:00,15.5,,86,,,,9,,2000,,17.7
192,柳林,2020-09-22 00:00,15.5,,86,,,,10,,2000,,17.7
192,柳林,2020-09-22 01:00,15.1,,89,,,,10,,1994,,17.1
192,柳林,2020-09-22 02:00,14.6,,90,,,,9,,1994,,16.7
192,柳林,2020-09-22 03:00,14.3,,91,,,,10,,838,,16.5
192,柳林,2020-09-22 04:00,13.9,,92,,,,10,,1975,,16.2
192,柳林,2020-09-22 05:00,14.1,,91,,,,10,,2000,,16.2
192,柳林,2020-09-22 06:00,14.1,,90,,,,10,,1964,,16.2
192,柳林,2020-09-22 07:00,14.6,,92,0,.05,,10,,2000,,16.6
192,柳林,2020-09-22 08:00,17.3,,80,0,.37,,10,,2000,,18.3
192,柳林,2020-09-22 09:00,19.1,,72,.2,.86,,10,,2000,,20.9
192,柳林,2020-09-22 10:00,19.1,,71,.2,.85,,10,,2000,,21.1
192,柳林,2020-09-22 11:00,19,,71,0,.62,,10,,2000,,20.8
192,柳林,2020-09-22 12:00,19.7,,68,0,.94,,10,,2000,,22
192,柳林,2020-09-22 13:00,20.8,,65,.1,1.26,,10,,2000,,23.8
192,柳林,2020-09-22 14:00,22.2,,60,.7,2.04,,7,,2000,,26.2
192,柳林,2020-09-22 15:00,23,,55,1,2.5,,0,,2000,,25.7
